epoch 557  train_mse=209.50  val_mse=210.03
epoch 558  train_mse=217.30  val_mse=214.58
epoch 559  train_mse=209.56  val_mse=209.68
epoch 560  train_mse=207.72  val_mse=212.60
epoch 561  train_mse=203.22  val_mse=229.22
epoch 562  train_mse=203.39  val_mse=206.99
epoch 563  train_mse=199.90  val_mse=230.26
epoch 564  train_mse=217.56  val_mse=224.56
epoch 565  train_mse=317.12  val_mse=257.27
epoch 566  train_mse=261.27  val_mse=399.59
epoch 567  train_mse=518.66  val_mse=339.99
epoch 568  train_mse=361.96  val_mse=258.80
epoch 569  train_mse=335.48  val_mse=244.89
epoch 570  train_mse=317.05  val_mse=252.47
epoch 571  train_mse=280.18  val_mse=265.75
epoch 572  train_mse=265.45  val_mse=263.02
epoch 573  train_mse=241.83  val_mse=212.91
epoch 574  train_mse=247.01  val_mse=211.48
epoch 575  train_mse=240.38  val_mse=211.65
epoch 576  train_mse=224.71  val_mse=218.97
epoch 577  train_mse=221.94  val_mse=212.06
